title,PublishedAt,ID,views,likes,comments,Last_updated_Date
[미공개영상] 선수들에게 N년 전 영상을 보여줬더니 (+ 커피차),2024-11-25T09:42:00Z,z3Fw5_alYZo,67574,3137,169,2024-11-26
90년대생만 아는 노래? 노래만으로도 즐거운 챔필 훈련장 🎶,2024-11-24T08:08:00Z,MT9NIdXLzDY,94001,2856,195,2024-11-26
'KIA 옷 입은 강효종' 영상으로 전하는 첫 인사,2024-11-21T09:15:00Z,FnaQT05MLsc,126074,5657,745,2024-11-26
‘700만 조회수' 구독자들의 최애♥ 콘텐츠는? [무인갸메라],2024-11-20T08:55:00Z,YT_WpB8PTGY,69647,2494,216,2024-11-26
전속력으로 오키나와 언덕 질주하는 영상 ｜김태형 김민주 김현수 PD,2024-11-19T10:30:14Z,cYs8YIDrzaA,66595,1921,151,2024-11-26
이곳이 바로 펑고 지옥 😇 (positive),2024-11-18T09:15:00Z,226yd9Ks6eI,66589,1750,155,2024-11-26
카리나 김태형?,2024-11-17T08:56:00Z,o3-CSzNoeks,66058,2553,66,2024-11-26
투수 앞으로 공이 굴러왔다면? Pitchers Fielding Practice | 2024 오키나와 마무리캠프,2024-11-17T08:55:00Z,lWKIqLxc4CI,69089,1877,92,2024-11-26
매일 화이트보드에 선수들이 적는 것 | 2024 오키나와 마무리캠프,2024-11-16T11:00:03Z,1xXqFq3AHrM,41442,1593,59,2024-11-26
"신인 김태형의 마무리캠프｜포수 이상준과 불펜 피칭, 친해지고 싶은 선배?",2024-11-16T02:45:00Z,X_0_SeOtJ_E,83359,2408,108,2024-11-26
타이거즈로 돌아온 김주찬 코치 | 2024 오키나와 마무리캠프,2024-11-13T09:30:16Z,UhN-itGTg_M,171598,4297,375,2024-11-26
"캄캄한 밤, 오키나와에 울려퍼진 타격 소리🔥｜2024 오키나와 마무리캠프",2024-11-13T08:55:00Z,4DxdypxmxiM,106181,2882,240,2024-11-26
‘중계로는 볼 수 없음’ 2024 한국시리즈 외장하드 털이,2024-11-10T10:40:00Z,riTtE0QzuVc,161035,4362,381,2024-11-26
삐끼삐끼 추는 법,2024-11-06T09:20:01Z,4b5zAzpPqT8,65047,2476,46,2024-11-26
삐끼삐끼 추는 2025 신인 1라운드 김태형 (PD) 입단식 브이로그!,2024-11-06T09:14:41Z,DpXh9QyiYpM,101270,3292,291,2024-11-26
‘무한 재생될 우리의 불패신화’ 2024 기아타이거즈 한국시리즈 우승 하이라이트,2024-11-03T13:45:02Z,Hac_l6kFO6M,130260,5889,424,2024-11-26
팬들이 영원히 이범호 감독 응원가를 불러,2024-11-03T11:52:11Z,a54D1ng3EvE,96629,5280,73,2024-11-26
"프리미어12 국대 타이거즈 훈련 첫 날 🇰🇷 | 갸티비 만나 반가운 선수들, 전상현 섹시투수 피드 비하인드, 야유회 단체사진 공개",2024-11-02T09:07:00Z,guITorBdnyk,223531,6303,451,2024-11-26
"시구자가 무려 김응룡, 제이홉, 박신혜?",2024-10-31T11:27:54Z,_BgsYZsRtg8,71917,2568,56,2024-11-26
우승했잖아 한잔해~🍾🍷🍸  [2024 우승 기념 축승회],2024-10-31T08:45:03Z,zGj0S6Ph3Rg,433755,9995,980,2024-11-26
'챔필이 들썩였다' 한국시리즈 5차전 열광의 응원 현장,2024-10-30T13:35:00Z,Vjc0V-rVzlA,74891,3507,227,2024-11-26
기아 선수가 춥니다 ‘외쳐라 최강기아’,2024-10-30T12:55:46Z,3d5QQPepEBM,80216,4979,65,2024-11-26
'꼬부기가 한가득' 광란의 2024 우승 샴페인 세리머니 🍾,2024-10-30T10:53:03Z,VhWQyt0-F7k,172228,5226,356,2024-11-26
'현장감 MAX' 고프로 출동! [2024 한국시리즈 우승 시상식],2024-10-30T01:20:00Z,3Tw7Gi9X1jw,175992,6177,430,2024-11-26
"압도했다, 기아타이거즈! 통합우승 달성의 순간! 🏆 [KS 5차전 챔필덕관]",2024-10-29T06:47:20Z,OCWJSLuaCbM,317972,9732,827,2024-11-26
2024 한국시리즈 우승콜,2024-10-28T17:48:57Z,CWDAbmIgfvA,201860,10722,183,2024-11-26
"[KIA TVC] 야구를 사랑하는 모두에게, 기아타이거즈 V12",2024-10-28T16:21:42Z,H-9337JrF3c,91402,6770,351,2024-11-26
🏆 우승팀 누구? 🏆 ｜한국시리즈 5차전 하이라이트,2024-10-28T16:18:54Z,aRrteDRC3kQ,198364,5251,425,2024-11-26
"좋아요 11,000개 받은 우승 엠블럼 라인업송",2024-10-27T05:33:53Z,LUet73aVdm4,179613,11983,311,2024-11-26
"김태군: ""광주에서 트로피 들겠습니다"" 🏆｜한국시리즈 4차전 덕관",2024-10-27T02:57:03Z,SNLJ3lywnAI,263031,7314,531,2024-11-26
영상으로만 봐도 장관인 홀짝 응원,2024-10-26T16:23:50Z,8s6fl1K7j_4,162309,7678,225,2024-11-26
4차전도 이겼다!!!!!!! 승리 직후 선수들 반응,2024-10-26T13:51:09Z,LoXa7FXWw_Q,212786,6712,557,2024-11-26
인생 첫 만루홈런을 한국시리즈에서 때린 선수,2024-10-26T10:09:13Z,L6dXyyQBv8o,278070,14875,384,2024-11-26
"네일 승리투수, 김태군 만루포, 테스 4타점! | 한국시리즈 4차전 하이라이트",2024-10-26T09:58:23Z,mZX2ule1wsI,161254,4446,436,2024-11-26
상대팀에서 보는 응원은 이렇게 압도적입니다 | KS 1차전 응원캠,2024-10-24T13:15:04Z,PyMeWBrsMEo,191274,6372,493,2024-11-26
'2024년에도 양현종' KS 우승 확률 90% 🏆｜한국시리즈 2차전 챔필덕관,2024-10-24T10:07:09Z,houfuekJk_U,144879,4663,418,2024-11-26
1차전 분위기 전상현이 바꿨다!｜한국시리즈 1차전 챔필덕관,2024-10-24T03:49:45Z,qMuKwY0Yub8,178901,5204,577,2024-11-26
2차전도 이겼다!!!!! 승리 직후 선수들 반응,2024-10-23T15:01:44Z,fcm1a_s9cuY,158973,5157,414,2024-11-26
하루 2경기 전승! 🔥｜한국시리즈 2차전 하이라이트,2024-10-23T14:22:38Z,C-ug7Gc9268,106558,3077,293,2024-11-26
우리가 누구? 최강기아 🥇 ｜한국시리즈 1차전 하이라이트,2024-10-23T10:41:52Z,ZDJlEieZpeM,118238,3299,284,2024-11-26
1차전 이겼다!!!!!!!!!!! 승리 직후 선수들 반응,2024-10-23T09:57:20Z,IQEVXN7ZzJc,105394,4508,287,2024-11-26
D-day🔥🏆 한국시리즈에 임하는 선수들의 출사표,2024-10-20T15:00:06Z,7Thu4r7OWFo,103074,5055,753,2024-11-26
’우승하러 갑시다!‘ 2024 한국시리즈 미디어데이 현장,2024-10-20T14:31:18Z,lNaCjm-WDr8,114396,4148,382,2024-11-26
KIA 타이거즈 2024 한국시리즈 엔트리 🏆,2024-10-20T06:33:03Z,4WvdoRQosAc,115370,4741,727,2024-11-26
'KIA 이겨라!' 10월 19일 자체 연습경기 하이라이트,2024-10-20T02:24:23Z,lEt31uLFhEg,147810,3014,205,2024-11-26
오늘자 김두현 우취 슬라이딩 (을 몇번 했을까요),2024-10-18T12:01:41Z,mqTtfaVM_oE,64770,2354,165,2024-11-26
양현종 최다 탈삼진 기념 유니폼 출시! 👑,2024-10-17T05:00:13Z,EAxPI1mUFkQ,78604,2303,481,2024-11-26
한국시리즈 대비 연습경기 하이라이트 vs 롯데 자이언츠 241014,2024-10-14T22:50:00Z,-EinUqMsDCU,180987,3853,413,2024-11-26
"나야, 트리플J.. 장현식 전상현 정해영 챔필 신메뉴 맛보다!",2024-10-14T10:00:02Z,2NKeX9YNL0Y,134348,4579,414,2024-11-26
한국시리즈 대비 기아타이거즈 응원가 모음집 (2024년 10월 최신 ver.),2024-10-13T23:17:21Z,QH7DYaRnXMg,163460,4209,377,2024-11-26
"한국시리즈 D-10, 오늘도 내일도 훈련은 계속된다",2024-10-11T10:00:03Z,1efcEMM4ll4,129597,3306,1342,2024-11-26
김도영 30홈런 30도루 기념 유니폼 촬영 현장,2024-10-10T05:22:38Z,EfxioiJhApw,113615,3035,667,2024-11-26
한국시리즈 대비 연습경기 하이라이트 vs 상무 피닉스,2024-10-09T23:40:40Z,JAKY-5n0kso,281861,5197,429,2024-11-26
"저녁밥 친구 ‘타격 훈련’ 도착 💌 (DAY6 원필이 나성범에게 푹 빠진 장면, 윤도현이 외야에 간 이유 등 공개)",2024-10-08T09:10:00Z,Y2HpFIqdhfg,170105,4526,355,2024-11-26
🥇 1등 팀에게 올해 가장 기억에 남는 경기는?,2024-10-07T09:30:10Z,RMtv6b5PZ9M,174999,5001,591,2024-11-26
"'한 구 한 구 더 탄탄하게!' 내야수, 외야수, 포수조 수비 훈련",2024-10-06T12:05:05Z,OYOHUxqXees,158312,4271,304,2024-11-26
“기대됩니다” 투수들의 훈련 첫 날 현장,2024-10-05T11:32:43Z,zHPbzn82bm0,187234,4683,364,2024-11-26
한국시리즈 대비 훈련 계획 (일부만) 공개!,2024-10-04T14:56:09Z,RrCz6HO5tzM,134707,4712,352,2024-11-26
내 구위 어떤데,2024-10-02T10:01:01Z,qNFyBwe0Rpk,59625,1782,35,2024-11-26
'공 美쳤다..' KBO 우승팀 구위왕은 누구? [무인갸메라/광고],2024-10-02T09:30:31Z,sApul0TltNg,210359,4811,330,2024-11-26
야없날 첫날.. 괜찮아.. 딩딩딩딩딩..😭.. NCT WISH 시구 비하인드,2024-10-01T07:00:35Z,ppQnLcdSWV0,138968,8070,338,2024-11-26
다음 경기 안내: 한국시리즈 1차전 🏆｜ 9월 30일 KIA vs NC 챔필덕관,2024-10-01T03:15:13Z,Oh_HpDS_fKg,83798,2747,261,2024-11-26
"144경기의 마지막, 승리로 피날레! ❤️｜9월 30일 KIA vs NC 하이라이트",2024-09-30T14:20:25Z,AIdEpLU9qXM,36069,1254,140,2024-11-26
주니어들 어서와~🩷 송희 서준 이준 은성 이서 미르 로아,2024-09-29T09:30:05Z,9rncQpQtaDI,111599,3575,223,2024-11-26
"대역전극🔥  6회 6득점, 7회에도 6득점! ㅣ 9월 28일 기아 VS 롯데 하이라이트",2024-09-28T13:06:01Z,8sDKXawNh4Y,96552,2053,234,2024-11-26
응원가 처음 들은 선수 반응 (윤도현),2024-09-27T07:00:24Z,jJga_NNGZ7g,263059,11638,195,2024-11-26
"바쁘다 바빠 2025 신인의 하루 (삐끼삐끼, 이창진 등장곡 안무까지..?)",2024-09-27T02:45:00Z,7vQZGLx85V8,188980,3902,363,2024-11-26
해영이랑 도영이랑 사인해영,2024-09-26T13:08:09Z,vQs_nnqSusU,94271,4837,44,2024-11-26
이게 바로 그 '정규시즌 우승 트로피' 🏆 [한국시리즈 출정식],2024-09-26T13:05:23Z,af6BRVYgmHo,151557,4253,320,2024-11-26
크로우와 함께한(?) 한국시리즈 출정식 현장 반응,2024-09-26T04:17:48Z,3TZermxZmgE,92842,3140,203,2024-11-26
2024 한국시리즈 진출 엠블럼 공개!,2024-09-25T13:57:40Z,2WLNjFoKwck,41910,2456,133,2024-11-26
도현이도 잘하고 도현이도 잘하고🎶 | 9월 24일 KIA vs 삼성 챔필덕관,2024-09-25T03:10:41Z,4e7HF09PFGM,80699,2941,265,2024-11-26
김도현 7이닝 무실점 QS+ 인생투! 9월 24일 KIA vs 삼성 하이라이트,2024-09-24T13:09:05Z,eCKC_z2V9pA,38576,1313,160,2024-11-26
김도현 변우혁 정해영 얼굴로 FACE ID 열기 가능? 📱[실험갸메라],2024-09-24T12:32:36Z,84RKBUaO4Yc,99545,3432,203,2024-11-26
[LIVE] KIA 타이거즈 2025 신인 선수 환영식,2024-09-24T09:27:09Z,sfkhKAVXmHs,107802,3142,120,2024-11-26
[오피셜] 윤도현 응원가 공개,2024-09-24T08:10:55Z,lHfuN2P8J4s,166990,5055,500,2024-11-26
윤도현의 처음을 응원해,2024-09-24T03:05:53Z,LVeZxrz9EL4,79711,3234,90,2024-11-26
윤영철이 돌아왔다! | 9월 23일 KIA vs 삼성 챔필덕관,2024-09-24T03:03:07Z,FqQt6IUU6ko,117987,3880,342,2024-11-26
윤영철 복귀투 + 윤도현 첫 안타 + 김도영 38-40!｜9월 23일 KIA vs 삼성 하이라이트,2024-09-23T13:21:34Z,L6cTUpZUoww,63933,2202,201,2024-11-26
오늘 3루수 윤도현,2024-09-23T09:16:10Z,mH3E4dVSFXM,52870,3133,348,2024-11-26
‘응답하라 피치컴’ 최진혁 고경표 배우 시구 비하인드 📸,2024-09-22T13:06:47Z,dxsqJUZyPdA,91484,3084,250,2024-11-26
'이제 한국시리즈를 향해!' 정규시즌 우승 후 더그아웃비하인드 🥇,2024-09-20T03:12:00Z,1vjj-YFlCVs,202808,5489,0,2024-11-26
"(성범 고프로캠 有) 감사 인사, 단체 사진, 대형 두루치기, 함께 응원까지- 정규시즌 우승 그 이후!",2024-09-18T15:12:00Z,RSbI0e21AUs,213412,6548,1273,2024-11-26
이게 워터밤이야 샴페인 세리머니야🍾 (갸티비 ONLY),2024-09-18T09:51:35Z,W6eMpGGx0rU,364178,11253,922,2024-11-26
광주 토박이 한준수 김기훈이 구운 광주 육전 맛? 🍴,2024-09-18T07:30:08Z,Dru7TvHX7lY,159728,4598,310,2024-11-26
9월 17일 우승날 더그아웃 뒷편에선..🏆,2024-09-17T16:15:05Z,1-TGdXPiykg,294735,7149,433,2024-11-26
2024 KBO 정규시즌 우승에 이르기까지｜KIA 타이거즈 매드무비,2024-09-17T12:29:36Z,r7WZvVPNa0s,281622,13454,1035,2024-11-26
한 방에 승부를 뒤집은 이우성 역전 홈런! ｜9월 16일 KIA vs KT 덕관,2024-09-17T00:35:39Z,DPxBEvM8uMw,119807,3692,244,2024-11-26
"""울컥해요.."" 매직넘버 1 됐을 때 선수들 반응",2024-09-16T14:35:45Z,Wy2WPxTpDjw,146966,4863,289,2024-11-26
🏆 MAGIC NUMBER '1' ｜9월 16일 KIA vs KT 하이라이트,2024-09-16T09:24:23Z,Y-bQoLtvtko,91660,2831,213,2024-11-26
최형우가 끝냈다! | 9월 14일 KIA vs 키움 챔필덕관,2024-09-15T00:18:56Z,I59RNm0ZAck,87565,2909,195,2024-11-26
매직넘버 김선빈(3) 🏆｜9월 14일 KIA vs 키움 하이라이트,2024-09-14T12:02:42Z,FxR1n2YrvHQ,63381,2012,160,2024-11-26
최형우에게 물을 뿌리는 자 누구?🌊 끝내기 직캠!,2024-09-14T11:53:06Z,5UStx0Ncxds,90167,3414,208,2024-11-26
너구리 한 마리 몰고 가세요~💛 농심 스폰서 데이 (광고),2024-09-13T09:32:22Z,Bc4QXLcmCJ0,38277,1304,64,2024-11-26
오늘 점심 친구 ‘5연승 타이거즈’ 등장 👋🏻 | 9월 12일 KIA vs 롯데 챔필덕관,2024-09-13T03:16:47Z,7m4fTv3Yqrs,116362,3570,242,2024-11-26
라우어 9K 무실점! 5연승!｜9월 12일 KIA vs 롯데 하이라이트,2024-09-12T13:35:50Z,HBjNtfliO_8,82974,2455,179,2024-11-26
"‘역대 최다 신인 등장’ 2025 신인 드래프트 전략, 11명 신인 지명 이유 공개",2024-09-11T18:31:15Z,_ITR5g_ur-4,283705,6900,598,2024-11-26
"2025 신인 드래프트 D-1, 스카우트는 어떻게 신인을 선발하나",2024-09-10T09:00:05Z,3g7S-JohW08,162126,3917,400,2024-11-26
"네일 시구 누가 기획했나, 첫 불펜카 타본 느낌까지! 시구 비하인드",2024-09-09T03:00:34Z,igwOSISNlGo,168004,6738,647,2024-11-26
타이거즈 80승 선착하는 속도로 달려왔습니다｜9월 8일 KIA vs 키움 챔필덕관,2024-09-08T13:03:50Z,CusNOellj_c,136704,4588,314,2024-11-26
★80승★ 선착!｜ 9월 8일 KIA vs 키움 하이라이트,2024-09-08T09:08:30Z,tM5ByWJxdi8,53396,1703,112,2024-11-26
만원 관중 앞에서 KKKKKKKK! | 9월 7일 KIA vs 키움 챔필덕관,2024-09-08T00:00:32Z,gEFuKediyYM,117985,3265,164,2024-11-26
스타우트 KBO 첫 승 파티를 위해 분주해진 뒷편 공개🌊 🪣,2024-09-07T13:49:30Z,HKJLrH6ivUM,176010,3769,404,2024-11-26
구단 역사상 최다 매진! 스타우트 첫 승!｜ 9월 7일 KIA vs 키움 하이라이트,2024-09-07T13:04:12Z,yIbbSJEbnaU,38484,1342,84,2024-11-26
"황동하+한준수 배터리, 大勝 🏆 | 9월 6일 KIA vs 키움 챔필덕관",2024-09-07T03:24:19Z,w0EwPwppjnc,101176,3087,211,2024-11-26
73분 중단에도 5이닝 무실점! 연타석 홈런!｜9월 6일 KIA vs 키움 하이라이트,2024-09-06T15:17:33Z,lhThBwikcZk,60004,1651,113,2024-11-26
서건창이 또 끝냈습니다! + 라우어 퀄리티 스타트! | 9월 5일 KIA vs 한화 챔필덕관,2024-09-06T03:12:50Z,I6APaRr2eyA,106687,3515,240,2024-11-26
"10회말 안타, 희생번트, 그리고...!!!｜9월 5일 KIA vs 한화 하이라이트",2024-09-05T14:50:13Z,XeiHxAi8V1I,58415,1821,193,2024-11-26
[직캠] 서건창 끝내기 안타!!!!!,2024-09-05T13:57:56Z,JF7zsD5tZzQ,93796,3850,301,2024-11-26
우주소녀 시구 선생님 반응,2024-09-04T08:44:52Z,bMadx20lcIA,90750,2727,53,2024-11-26
홈 신기록 + 좌완 최초 10시즌 150이닝 🎉 | 9월 3일 KIA vs LG 챔필덕관,2024-09-04T03:12:37Z,I63JLMgN4Ao,90709,2887,271,2024-11-26
홈 최다 관중 달성! 3연승! ｜9월 3일 KIA vs LG 하이라이트,2024-09-03T14:12:59Z,2Y63Zb6Ia7M,71106,1688,204,2024-11-26
🎊 타이거즈 시즌 최다 홈 관중 신기록 🎊,2024-09-03T12:53:50Z,USDC6NZO35s,37134,2548,173,2024-11-26
'분위기 끌어올려🔥‘ 타이거즈 철권 대회 (본문 참고),2024-09-02T09:30:07Z,RiZzT4ru-0o,243597,6843,609,2024-11-26
KIA 타이거즈는 진짜 유명한 1위 맛집임 ｜ 9월 1일 KIA vs 삼성 하이라이트,2024-09-01T09:41:48Z,f6shbPSJNTg,196873,3888,392,2024-11-26
"찬호 둘째 이름은?, 형우의 퓨처스 기념구, EV3 받은 소감 포함 💪🏻 더그아웃비하인드",2024-08-31T16:00:14Z,_hsANfofYw8,207640,4961,267,2024-11-26
이겼습니다! ｜8월 31일 KIA vs 삼성 하이라이트,2024-08-31T14:40:10Z,bNvONkgX62c,273241,4116,465,2024-11-26
“아임 에릭 투(?)” 에릭 스타우트 합류,2024-08-29T09:32:05Z,1GVpHdsvXBE,129285,3791,477,2024-11-26
저력을 믿고 전력을 다해 오늘도 승리! 100만 관중 돌파! ｜8월 28일 KIA vs SSG 챔필덕관,2024-08-29T02:30:20Z,L0vHVQ2rqRQ,85215,2625,123,2024-11-26
'이미 선택된 좌석입니다' 이것 뭐예요~? 🍇｜곽도규의 주말 챔필 티켓팅,2024-08-28T16:04:58Z,AfPaDw2upuk,132459,3469,196,2024-11-26
선발 전원 안타🔥 + 김도영 최연소 최다 홈런｜8월 28일 KIA vs SSG 하이라이트,2024-08-28T15:36:18Z,PGM2XqUPVYc,47107,1333,99,2024-11-26
복귀전 첫 타석에서 홈런을 치는 선수가 있다? | 8월 27일 챔필덕관,2024-08-28T03:00:16Z,_il91ub9bFc,100997,3096,177,2024-11-26
단비같은 강우콜드 승리 ☔❤️｜8월 27일 KIA vs SSG 하이라이트,2024-08-27T14:13:24Z,BR2O5qLa_Uo,47380,1729,129,2024-11-26
데뷔 첫 1군 '유지성'을 소개합니다,2024-08-27T13:04:34Z,9z-OhetRKNs,63793,3234,141,2024-11-26
‘승리만 보인단 말이야‘ FT아일랜드 & 우성 딸 로아 갸티비 데뷔 👶🏻🎊,2024-08-27T03:00:23Z,gnTUj-N9ruY,64907,2405,159,2024-11-26
"다시 힘내봅시다! 우리의 내일도, 네일의 내일도 파이팅!  | 선수단이 네일에게 보낸 영상 편지 💌",2024-08-26T12:00:07Z,6zQt-oZF8sg,326372,17996,3641,2024-11-26
우리에겐 쨍쨍할 미래뿐! ☀ 다시 몸 만들고 있는 함평 퓨처스 근황 check,2024-08-26T09:30:07Z,RDgOq1DkTGo,100942,2977,258,2024-11-26
네일이 큰 부상 없이 건강하게 돌아오도록 응원해주세요｜8월 24일 KIA vs NC 하이라이트,2024-08-24T13:56:07Z,RDCGqg2ZzaY,109008,3040,800,2024-11-26
팀 컬러 '1등' 💐 70승 선착! ｜8월 22일 KIA vs 롯데 챔필덕관,2024-08-23T03:00:07Z,WUBd4Vc7_f8,116272,3472,440,2024-11-26
70승 선착! 6연승! 8월 22일 기아 vs 롯데 하이라이트,2024-08-22T14:55:47Z,4J4WYvbvJBc,64197,1904,195,2024-11-26
양현종 KBO 최다 탈삼진 달성 그 이후🎉 ｜홈인갸톡,2024-08-22T09:42:51Z,pQZMe1okf-A,39768,2071,129,2024-11-26
(양현종 축하 파티 포함) 19분으로 넉넉히 준비했습니다🎉🎂 8월 21일 KIA vs 롯데 챔필덕관,2024-08-22T03:26:39Z,6E9eMK-tw-8,170842,4698,640,2024-11-26
5연승 질주! 8월 21일 KIA vs 롯데 경기 하이라이트,2024-08-21T14:56:33Z,ByxpdghYPjc,96119,2291,194,2024-11-26
"’고민될 땐 둘 다~♥‘ 김도영 KBO 최초 월간 10-10, 사이클링히트 유니폼 착용샷 공개",2024-08-21T08:32:27Z,JKWpOLiy-eQ,148596,4914,507,2024-11-26
이준영 다소 흥이 많은 편,2024-08-19T09:53:30Z,QSLRtJ_m9Bs,63804,3049,55,2024-11-26
경기에선 볼 수 없는 최강 케미💕 이준영 전상현 환상의 짝꿍,2024-08-19T09:30:27Z,1DfJ8ejWcpQ,130985,3953,385,2024-11-26
내가 ‘S’면 넌 나의 ‘WEEP’이 되어줘🔥 | 8월 18일 KIA vs LG 원정덕관,2024-08-19T02:57:32Z,C3p4f3OImpU,136599,3740,306,2024-11-26
영봉승으로 스윕! 8월 18일 기아 VS LG 하이라이트,2024-08-18T13:53:54Z,adCE_HSoTVM,71372,1781,151,2024-11-26
"스윕👏 라우어 첫 승 소감, 최원준과 케이크, 정해영 이발 사유 外  더그아웃 비하인드",2024-08-18T12:46:54Z,LvNnEj_PFX0,117630,3753,215,2024-11-26
본인 컬러링 부르는 전상현,2024-08-18T07:00:00Z,0MiHzzhG8ck,100500,3105,95,2024-11-26
도파민 급속 충전🔋 라우어 첫 승과 함께 타선 대폭발!!  | 8월 17일 KIA vs LG  원정덕관,2024-08-18T02:59:11Z,6XHEiGiOGM0,123235,3665,206,2024-11-26
라우어 첫 승 축하해🫶 축하파티 비하인드,2024-08-17T16:07:34Z,wqZPoAHHPg8,207483,4838,446,2024-11-26
KKKKKKK 라우어 첫 승! 8월 17일 기아 VS LG 하이라이트,2024-08-17T13:54:22Z,mGgY9TgMTMA,159019,2936,262,2024-11-26
김도영 30-30 그 후 이야기 | 원정갸톡,2024-08-17T06:46:16Z,RyHRGquegjI,69148,3544,213,2024-11-26
